season,round,race_name,circuit_id,date,driver_id,constructor_id,grid,position,position_text,points,laps,status
2002,1,Australian Grand Prix,albert_park,2002-03-03,montoya,williams,6,2,2,6,58,Finished
2002,1,Australian Grand Prix,albert_park,2002-03-03,raikkonen,mclaren,5,3,3,4,58,Finished
2002,1,Australian Grand Prix,albert_park,2002-03-03,irvine,jaguar,19,4,4,3,57,+1 Lap
2002,1,Australian Grand Prix,albert_park,2002-03-03,webber,minardi,18,5,5,2,56,+2 Laps
2002,1,Australian Grand Prix,albert_park,2002-03-03,salo,toyota,14,6,6,1,56,+2 Laps
2002,1,Australian Grand Prix,albert_park,2002-03-03,yoong,minardi,21,7,7,0,55,+3 Laps
2002,1,Australian Grand Prix,albert_park,2002-03-03,rosa,jaguar,20,8,8,0,53,+5 Laps
2002,1,Australian Grand Prix,albert_park,2002-03-03,coulthard,mclaren,4,9,R,0,33,Gearbox
2002,1,Australian Grand Prix,albert_park,2002-03-03,villeneuve,bar,13,10,R,0,27,Broken wing
2002,1,Australian Grand Prix,albert_park,2002-03-03,frentzen,arrows,15,11,D,0,16,Disqualified
2002,1,Australian Grand Prix,albert_park,2002-03-03,bernoldi,arrows,17,12,D,0,15,Disqualified
2002,1,Australian Grand Prix,albert_park,2002-03-03,sato,jordan,22,13,R,0,12,Electrical
2002,1,Australian Grand Prix,albert_park,2002-03-03,trulli,renault,7,14,R,0,8,Spun off
2002,1,Australian Grand Prix,albert_park,2002-03-03,barrichello,ferrari,1,15,R,0,0,Collision
2002,1,Australian Grand Prix,albert_park,2002-03-03,ralf_schumacher,williams,3,16,R,0,0,Collision
2002,1,Australian Grand Prix,albert_park,2002-03-03,fisichella,jordan,8,17,R,0,0,Collision
2002,1,Australian Grand Prix,albert_park,2002-03-03,massa,sauber,9,18,R,0,0,Collision
2002,1,Australian Grand Prix,albert_park,2002-03-03,heidfeld,sauber,10,19,R,0,0,Collision
2002,1,Australian Grand Prix,albert_park,2002-03-03,button,renault,11,20,R,0,0,Collision
2002,1,Australian Grand Prix,albert_park,2002-03-03,panis,bar,12,21,R,0,0,Collision
2002,1,Australian Grand Prix,albert_park,2002-03-03,mcnish,toyota,16,22,R,0,0,Collision
2002,2,Malaysian Grand Prix,sepang,2002-03-17,ralf_schumacher,williams,4,1,1,10,56,Finished
2002,2,Malaysian Grand Prix,sepang,2002-03-17,montoya,williams,2,2,2,6,56,Finished
2002,2,Malaysian Grand Prix,sepang,2002-03-17,michael_schumacher,ferrari,1,3,3,4,56,Finished
2002,2,Malaysian Grand Prix,sepang,2002-03-17,button,renault,8,4,4,3,56,Finished
2002,2,Malaysian Grand Prix,sepang,2002-03-17,heidfeld,sauber,7,5,5,2,55,+1 Lap
2002,2,Malaysian Grand Prix,sepang,2002-03-17,massa,sauber,14,6,6,1,55,+1 Lap
2002,2,Malaysian Grand Prix,sepang,2002-03-17,mcnish,toyota,19,7,7,0,55,+1 Lap
2002,2,Malaysian Grand Prix,sepang,2002-03-17,villeneuve,bar,13,8,8,0,55,+1 Lap
2002,2,Malaysian Grand Prix,sepang,2002-03-17,sato,jordan,15,9,9,0,54,+2 Laps
2002,2,Malaysian Grand Prix,sepang,2002-03-17,rosa,jaguar,17,10,10,0,54,+2 Laps
2002,2,Malaysian Grand Prix,sepang,2002-03-17,frentzen,arrows,11,11,11,0,54,+2 Laps
2002,2,Malaysian Grand Prix,sepang,2002-03-17,salo,toyota,10,12,12,0,53,+3 Laps
2002,2,Malaysian Grand Prix,sepang,2002-03-17,fisichella,jordan,9,13,13,0,53,+3 Laps
2002,2,Malaysian Grand Prix,sepang,2002-03-17,barrichello,ferrari,3,14,R,0,39,Engine
2002,2,Malaysian Grand Prix,sepang,2002-03-17,webber,minardi,21,15,R,0,34,Electrical
2002,2,Malaysian Grand Prix,sepang,2002-03-17,irvine,jaguar,20,16,R,0,30,Hydraulics
2002,2,Malaysian Grand Prix,sepang,2002-03-17,yoong,minardi,22,17,R,0,29,Gearbox
2002,2,Malaysian Grand Prix,sepang,2002-03-17,raikkonen,mclaren,5,18,R,0,24,Engine
2002,2,Malaysian Grand Prix,sepang,2002-03-17,bernoldi,arrows,16,19,R,0,20,Fuel
2002,2,Malaysian Grand Prix,sepang,2002-03-17,coulthard,mclaren,6,20,R,0,15,Engine
2002,2,Malaysian Grand Prix,sepang,2002-03-17,panis,bar,18,21,R,0,9,Clutch
2002,2,Malaysian Grand Prix,sepang,2002-03-17,trulli,renault,12,22,R,0,9,Overheating
2002,3,Brazilian Grand Prix,interlagos,2002-03-31,michael_schumacher,ferrari,2,1,1,10,71,Finished
2002,3,Brazilian Grand Prix,interlagos,2002-03-31,ralf_schumacher,williams,3,2,2,6,71,Finished
2002,3,Brazilian Grand Prix,interlagos,2002-03-31,coulthard,mclaren,4,3,3,4,71,Finished
2002,3,Brazilian Grand Prix,interlagos,2002-03-31,button,renault,7,4,4,3,71,Finished
2002,3,Brazilian Grand Prix,interlagos,2002-03-31,montoya,williams,1,5,5,2,71,Finished
2002,3,Brazilian Grand Prix,interlagos,2002-03-31,salo,toyota,10,6,6,1,70,+1 Lap
2002,3,Brazilian Grand Prix,interlagos,2002-03-31,irvine,jaguar,13,7,7,0,70,+1 Lap
2002,3,Brazilian Grand Prix,interlagos,2002-03-31,rosa,jaguar,11,8,8,0,70,+1 Lap
2002,3,Brazilian Grand Prix,interlagos,2002-03-31,sato,jordan,19,9,9,0,69,+2 Laps
2002,3,Brazilian Grand Prix,interlagos,2002-03-31,villeneuve,bar,15,10,10,0,68,Engine
2002,3,Brazilian Grand Prix,interlagos,2002-03-31,webber,minardi,20,11,11,0,68,+3 Laps
2002,3,Brazilian Grand Prix,interlagos,2002-03-31,raikkonen,mclaren,5,12,12,0,67,Wheel rim
2002,3,Brazilian Grand Prix,interlagos,2002-03-31,yoong,minardi,22,13,13,0,67,+4 Laps
2002,3,Brazilian Grand Prix,interlagos,2002-03-31,heidfeld,sauber,9,14,R,0,61,Brakes
2002,3,Brazilian Grand Prix,interlagos,2002-03-31,trulli,renault,6,15,R,0,60,Engine
2002,3,Brazilian Grand Prix,interlagos,2002-03-31,massa,sauber,12,16,R,0,41,Collision
2002,3,Brazilian Grand Prix,interlagos,2002-03-31,mcnish,toyota,16,17,R,0,40,Spun off
2002,3,Brazilian Grand Prix,interlagos,2002-03-31,panis,bar,17,18,R,0,25,Gearbox
2002,3,Brazilian Grand Prix,interlagos,2002-03-31,frentzen,arrows,18,19,R,0,25,Suspension
2002,3,Brazilian Grand Prix,interlagos,2002-03-31,bernoldi,arrows,21,20,R,0,19,Suspension
2002,3,Brazilian Grand Prix,interlagos,2002-03-31,barrichello,ferrari,8,21,R,0,16,Hydraulics
2002,3,Brazilian Grand Prix,interlagos,2002-03-31,fisichella,jordan,14,22,R,0,6,Engine
2002,4,San Marino Grand Prix,imola,2002-04-14,michael_schumacher,ferrari,1,1,1,10,62,Finished
2002,4,San Marino Grand Prix,imola,2002-04-14,barrichello,ferrari,2,2,2,6,62,Finished
2002,4,San Marino Grand Prix,imola,2002-04-14,ralf_schumacher,williams,3,3,3,4,62,Finished
2002,4,San Marino Grand Prix,imola,2002-04-14,montoya,williams,4,4,4,3,62,Finished
2002,4,San Marino Grand Prix,imola,2002-04-14,button,renault,9,5,5,2,62,Finished
2002,4,San Marino Grand Prix,imola,2002-04-14,coulthard,mclaren,6,6,6,1,61,+1 Lap
2002,4,San Marino Grand Prix,imola,2002-04-14,villeneuve,bar,10,7,7,0,61,+1 Lap
2002,4,San Marino Grand Prix,imola,2002-04-14,massa,sauber,11,8,8,0,61,+1 Lap
2002,4,San Marino Grand Prix,imola,2002-04-14,trulli,renault,8,9,9,0,61,+1 Lap
2002,4,San Marino Grand Prix,imola,2002-04-14,heidfeld,sauber,7,10,10,0,61,+1 Lap
2002,4,San Marino Grand Prix,imola,2002-04-14,webber,minardi,19,11,11,0,60,+2 Laps
2002,4,San Marino Grand Prix,imola,2002-04-14,bernoldi,arrows,20,12,R,0,50,Power loss
2002,4,San Marino Grand Prix,imola,2002-04-14,irvine,jaguar,18,13,R,0,45,Driveshaft
2002,4,San Marino Grand Prix,imola,2002-04-14,raikkonen,mclaren,5,14,R,0,44,Exhaust
2002,4,San Marino Grand Prix,imola,2002-04-14,panis,bar,12,15,R,0,44,Throttle
2002,4,San Marino Grand Prix,imola,2002-04-14,rosa,jaguar,22,16,R,0,30,Driveshaft
2002,4,San Marino Grand Prix,imola,2002-04-14,salo,toyota,16,17,R,0,26,Gearbox
2002,4,San Marino Grand Prix,imola,2002-04-14,frentzen,arrows,13,18,R,0,25,Power loss
2002,4,San Marino Grand Prix,imola,2002-04-14,fisichella,jordan,15,19,R,0,19,Hydraulics
2002,4,San Marino Grand Prix,imola,2002-04-14,sato,jordan,14,20,R,0,5,Gearbox
2002,4,San Marino Grand Prix,imola,2002-04-14,mcnish,toyota,17,21,R,0,0,Electrical
2002,5,Spanish Grand Prix,catalunya,2002-04-28,michael_schumacher,ferrari,1,1,1,10,65,Finished
2002,5,Spanish Grand Prix,catalunya,2002-04-28,montoya,williams,4,2,2,6,65,Finished
2002,5,Spanish Grand Prix,catalunya,2002-04-28,coulthard,mclaren,7,3,3,4,65,Finished
2002,5,Spanish Grand Prix,catalunya,2002-04-28,heidfeld,sauber,8,4,4,3,65,Finished
2002,5,Spanish Grand Prix,catalunya,2002-04-28,massa,sauber,11,5,5,2,65,Finished
2002,5,Spanish Grand Prix,catalunya,2002-04-28,frentzen,arrows,10,6,6,1,65,Finished
2002,5,Spanish Grand Prix,catalunya,2002-04-28,villeneuve,bar,15,7,7,0,64,+1 Lap
2002,5,Spanish Grand Prix,catalunya,2002-04-28,mcnish,toyota,19,8,8,0,64,+1 Lap
2002,5,Spanish Grand Prix,catalunya,2002-04-28,salo,toyota,17,9,9,0,64,+1 Lap
2002,5,Spanish Grand Prix,catalunya,2002-04-28,trulli,renault,9,10,10,0,63,Engine
2002,5,Spanish Grand Prix,catalunya,2002-04-28,ralf_schumacher,williams,3,11,11,0,63,Engine
2002,5,Spanish Grand Prix,catalunya,2002-04-28,button,renault,6,12,12,0,60,Hydraulics
2002,5,Spanish Grand Prix,catalunya,2002-04-28,panis,bar,13,13,R,0,43,Exhaust
2002,5,Spanish Grand Prix,catalunya,2002-04-28,irvine,jaguar,22,14,R,0,41,Hydraulics
2002,5,Spanish Grand Prix,catalunya,2002-04-28,bernoldi,arrows,14,15,R,0,40,Hydraulics
2002,5,Spanish Grand Prix,catalunya,2002-04-28,sato,jordan,18,16,R,0,10,Spun off
2002,5,Spanish Grand Prix,catalunya,2002-04-28,fisichella,jordan,12,17,R,0,5,Hydraulics
2002,5,Spanish Grand Prix,catalunya,2002-04-28,raikkonen,mclaren,5,18,R,0,4,Rear wing
2002,5,Spanish Grand Prix,catalunya,2002-04-28,rosa,jaguar,16,19,R,0,2,Spun off
2002,5,Spanish Grand Prix,catalunya,2002-04-28,barrichello,ferrari,2,20,W,0,0,Gearbox
2002,5,Spanish Grand Prix,catalunya,2002-04-28,webber,minardi,20,21,W,0,0,Safety
2002,5,Spanish Grand Prix,catalunya,2002-04-28,yoong,minardi,21,22,W,0,0,Safety
2002,6,Austrian Grand Prix,red_bull_ring,2002-05-12,michael_schumacher,ferrari,3,1,1,10,71,Finished
2002,6,Austrian Grand Prix,red_bull_ring,2002-05-12,barrichello,ferrari,1,2,2,6,71,Finished
2002,6,Austrian Grand Prix,red_bull_ring,2002-05-12,montoya,williams,4,3,3,4,71,Finished
2002,6,Austrian Grand Prix,red_bull_ring,2002-05-12,ralf_schumacher,williams,2,4,4,3,71,Finished
2002,6,Austrian Grand Prix,red_bull_ring,2002-05-12,fisichella,jordan,15,5,5,2,71,Finished
2002,6,Austrian Grand Prix,red_bull_ring,2002-05-12,coulthard,mclaren,8,6,6,1,71,Finished
2002,6,Austrian Grand Prix,red_bull_ring,2002-05-12,button,renault,13,7,7,0,71,Finished
2002,6,Austrian Grand Prix,red_bull_ring,2002-05-12,salo,toyota,10,8,8,0,71,Finished
2002,6,Austrian Grand Prix,red_bull_ring,2002-05-12,mcnish,toyota,14,9,9,0,71,Finished
2002,6,Austrian Grand Prix,red_bull_ring,2002-05-12,villeneuve,bar,17,10,10,0,70,+1 Lap
2002,6,Austrian Grand Prix,red_bull_ring,2002-05-12,frentzen,arrows,11,11,11,0,69,+2 Laps
2002,6,Austrian Grand Prix,red_bull_ring,2002-05-12,webber,minardi,21,12,12,0,69,+2 Laps
2002,6,Austrian Grand Prix,red_bull_ring,2002-05-12,trulli,renault,16,13,R,0,44,Fuel pressure
2002,6,Austrian Grand Prix,red_bull_ring,2002-05-12,yoong,minardi,22,14,R,0,42,Engine
2002,6,Austrian Grand Prix,red_bull_ring,2002-05-12,irvine,jaguar,20,15,R,0,38,Hydraulics
2002,6,Austrian Grand Prix,red_bull_ring,2002-05-12,heidfeld,sauber,5,16,R,0,27,Collision
2002,6,Austrian Grand Prix,red_bull_ring,2002-05-12,sato,jordan,18,17,R,0,26,Collision
2002,6,Austrian Grand Prix,red_bull_ring,2002-05-12,panis,bar,9,18,R,0,22,Engine
2002,6,Austrian Grand Prix,red_bull_ring,2002-05-12,massa,sauber,7,19,R,0,7,Suspension
2002,6,Austrian Grand Prix,red_bull_ring,2002-05-12,raikkonen,mclaren,6,20,R,0,5,Engine
2002,6,Austrian Grand Prix,red_bull_ring,2002-05-12,bernoldi,arrows,12,21,R,0,2,Collision
2002,6,Austrian Grand Prix,red_bull_ring,2002-05-12,rosa,jaguar,19,22,R,0,0,Throttle
2002,7,Monaco Grand Prix,monaco,2002-05-26,coulthard,mclaren,2,1,1,10,78,Finished
2002,7,Monaco Grand Prix,monaco,2002-05-26,michael_schumacher,ferrari,3,2,2,6,78,Finished
2002,7,Monaco Grand Prix,monaco,2002-05-26,ralf_schumacher,williams,4,3,3,4,78,Finished
2002,7,Monaco Grand Prix,monaco,2002-05-26,trulli,renault,7,4,4,3,77,+1 Lap
2002,7,Monaco Grand Prix,monaco,2002-05-26,fisichella,jordan,11,5,5,2,77,+1 Lap
2002,7,Monaco Grand Prix,monaco,2002-05-26,frentzen,arrows,12,6,6,1,77,+1 Lap
2002,7,Monaco Grand Prix,monaco,2002-05-26,barrichello,ferrari,5,7,7,0,77,+1 Lap
2002,7,Monaco Grand Prix,monaco,2002-05-26,heidfeld,sauber,15,8,8,0,76,+2 Laps
2002,7,Monaco Grand Prix,monaco,2002-05-26,irvine,jaguar,19,9,9,0,76,+2 Laps
2002,7,Monaco Grand Prix,monaco,2002-05-26,rosa,jaguar,17,10,10,0,76,+2 Laps
2002,7,Monaco Grand Prix,monaco,2002-05-26,webber,minardi,20,11,11,0,76,+2 Laps
2002,7,Monaco Grand Prix,monaco,2002-05-26,bernoldi,arrows,21,12,12,0,76,+2 Laps
2002,7,Monaco Grand Prix,monaco,2002-05-26,salo,toyota,9,13,R,0,69,Brakes
2002,7,Monaco Grand Prix,monaco,2002-05-26,massa,sauber,13,14,R,0,63,Accident
2002,7,Monaco Grand Prix,monaco,2002-05-26,panis,bar,18,15,R,0,51,Collision
2002,7,Monaco Grand Prix,monaco,2002-05-26,button,renault,8,16,R,0,51,Collision
2002,7,Monaco Grand Prix,monaco,2002-05-26,montoya,williams,1,17,R,0,46,Engine
2002,7,Monaco Grand Prix,monaco,2002-05-26,villeneuve,bar,14,18,R,0,44,Mechanical
2002,7,Monaco Grand Prix,monaco,2002-05-26,raikkonen,mclaren,6,19,R,0,41,Collision
2002,7,Monaco Grand Prix,monaco,2002-05-26,yoong,minardi,22,20,R,0,29,Accident
2002,7,Monaco Grand Prix,monaco,2002-05-26,sato,jordan,16,21,R,0,22,Spun off
2002,7,Monaco Grand Prix,monaco,2002-05-26,mcnish,toyota,10,22,R,0,15,Accident
2002,8,Canadian Grand Prix,villeneuve,2002-06-09,michael_schumacher,ferrari,2,1,1,10,70,Finished
2002,8,Canadian Grand Prix,villeneuve,2002-06-09,coulthard,mclaren,8,2,2,6,70,Finished
2002,8,Canadian Grand Prix,villeneuve,2002-06-09,barrichello,ferrari,3,3,3,4,70,Finished
2002,8,Canadian Grand Prix,villeneuve,2002-06-09,raikkonen,mclaren,5,4,4,3,70,Finished
2002,8,Canadian Grand Prix,villeneuve,2002-06-09,fisichella,jordan,6,5,5,2,70,Finished
2002,8,Canadian Grand Prix,villeneuve,2002-06-09,trulli,renault,10,6,6,1,70,Finished
2002,8,Canadian Grand Prix,villeneuve,2002-06-09,ralf_schumacher,williams,4,7,7,0,70,Engine
2002,8,Canadian Grand Prix,villeneuve,2002-06-09,panis,bar,11,8,8,0,69,+1 Lap
2002,8,Canadian Grand Prix,villeneuve,2002-06-09,massa,sauber,12,9,9,0,69,+1 Lap
2002,8,Canadian Grand Prix,villeneuve,2002-06-09,sato,jordan,15,10,10,0,69,+1 Lap
2002,8,Canadian Grand Prix,villeneuve,2002-06-09,webber,minardi,21,11,11,0,69,+1 Lap
2002,8,Canadian Grand Prix,villeneuve,2002-06-09,heidfeld,sauber,7,12,12,0,69,+1 Lap
2002,8,Canadian Grand Prix,villeneuve,2002-06-09,frentzen,arrows,19,13,13,0,69,+1 Lap
2002,8,Canadian Grand Prix,villeneuve,2002-06-09,yoong,minardi,22,14,14,0,68,+2 Laps
2002,8,Canadian Grand Prix,villeneuve,2002-06-09,button,renault,13,15,15,0,65,Gearbox
2002,8,Canadian Grand Prix,villeneuve,2002-06-09,montoya,williams,1,16,R,0,56,Engine
2002,8,Canadian Grand Prix,villeneuve,2002-06-09,mcnish,toyota,20,17,R,0,45,Spun off
2002,8,Canadian Grand Prix,villeneuve,2002-06-09,irvine,jaguar,14,18,R,0,41,Overheating
2002,8,Canadian Grand Prix,villeneuve,2002-06-09,salo,toyota,18,19,R,0,41,Brakes
2002,8,Canadian Grand Prix,villeneuve,2002-06-09,rosa,jaguar,16,20,R,0,29,Gearbox
2002,8,Canadian Grand Prix,villeneuve,2002-06-09,bernoldi,arrows,17,21,R,0,16,Suspension
2002,8,Canadian Grand Prix,villeneuve,2002-06-09,villeneuve,bar,9,22,R,0,8,Oil pressure
2002,9,European Grand Prix,nurburgring,2002-06-23,barrichello,ferrari,4,1,1,10,60,Finished
2002,9,European Grand Prix,nurburgring,2002-06-23,michael_schumacher,ferrari,3,2,2,6,60,Finished
2002,9,European Grand Prix,nurburgring,2002-06-23,raikkonen,mclaren,6,3,3,4,60,Finished
2002,9,European Grand Prix,nurburgring,2002-06-23,ralf_schumacher,williams,2,4,4,3,60,Finished
2002,9,European Grand Prix,nurburgring,2002-06-23,button,renault,8,5,5,2,60,Finished
2002,9,European Grand Prix,nurburgring,2002-06-23,massa,sauber,11,6,6,1,59,+1 Lap
2002,9,European Grand Prix,nurburgring,2002-06-23,heidfeld,sauber,9,7,7,0,59,+1 Lap
2002,9,European Grand Prix,nurburgring,2002-06-23,trulli,renault,7,8,8,0,59,+1 Lap
2002,9,European Grand Prix,nurburgring,2002-06-23,panis,bar,12,9,9,0,59,+1 Lap
2002,9,European Grand Prix,nurburgring,2002-06-23,rosa,jaguar,16,10,10,0,59,+1 Lap
2002,9,European Grand Prix,nurburgring,2002-06-23,bernoldi,arrows,21,11,11,0,59,+1 Lap
2002,9,European Grand Prix,nurburgring,2002-06-23,villeneuve,bar,19,12,12,0,59,+1 Lap
2002,9,European Grand Prix,nurburgring,2002-06-23,frentzen,arrows,15,13,13,0,59,+1 Lap
2002,9,European Grand Prix,nurburgring,2002-06-23,mcnish,toyota,13,14,14,0,59,+1 Lap
2002,9,European Grand Prix,nurburgring,2002-06-23,webber,minardi,20,15,15,0,58,+2 Laps
2002,9,European Grand Prix,nurburgring,2002-06-23,sato,jordan,14,16,16,0,58,+2 Laps
2002,9,European Grand Prix,nurburgring,2002-06-23,salo,toyota,10,17,R,0,51,Gearbox
2002,9,European Grand Prix,nurburgring,2002-06-23,yoong,minardi,22,18,R,0,48,Hydraulics
2002,9,European Grand Prix,nurburgring,2002-06-23,irvine,jaguar,17,19,R,0,41,Hydraulics
2002,9,European Grand Prix,nurburgring,2002-06-23,montoya,williams,1,20,R,0,27,Collision
2002,9,European Grand Prix,nurburgring,2002-06-23,coulthard,mclaren,5,21,R,0,27,Collision
2002,9,European Grand Prix,nurburgring,2002-06-23,fisichella,jordan,18,22,R,0,26,Accident
2002,10,British Grand Prix,silverstone,2002-07-07,michael_schumacher,ferrari,3,1,1,10,60,Finished
2002,10,British Grand Prix,silverstone,2002-07-07,barrichello,ferrari,2,2,2,6,60,Finished
2002,10,British Grand Prix,silverstone,2002-07-07,montoya,williams,1,3,3,4,60,Finished
2002,10,British Grand Prix,silverstone,2002-07-07,villeneuve,bar,9,4,4,3,59,+1 Lap
2002,10,British Grand Prix,silverstone,2002-07-07,panis,bar,13,5,5,2,59,+1 Lap
2002,10,British Grand Prix,silverstone,2002-07-07,heidfeld,sauber,10,6,6,1,59,+1 Lap
2002,10,British Grand Prix,silverstone,2002-07-07,fisichella,jordan,17,7,7,0,59,+1 Lap
2002,10,British Grand Prix,silverstone,2002-07-07,ralf_schumacher,williams,4,8,8,0,59,+1 Lap
2002,10,British Grand Prix,silverstone,2002-07-07,massa,sauber,11,9,9,0,59,+1 Lap
2002,10,British Grand Prix,silverstone,2002-07-07,coulthard,mclaren,6,10,10,0,58,+2 Laps
2002,10,British Grand Prix,silverstone,2002-07-07,rosa,jaguar,21,11,11,0,58,+2 Laps
2002,10,British Grand Prix,silverstone,2002-07-07,button,renault,12,12,12,0,54,Wheel
2002,10,British Grand Prix,silverstone,2002-07-07,sato,jordan,14,13,R,0,50,Engine
2002,10,British Grand Prix,silverstone,2002-07-07,raikkonen,mclaren,5,14,R,0,44,Engine
2002,10,British Grand Prix,silverstone,2002-07-07,trulli,renault,7,15,R,0,29,Electronics
2002,10,British Grand Prix,silverstone,2002-07-07,bernoldi,arrows,18,16,R,0,28,Driveshaft
2002,10,British Grand Prix,silverstone,2002-07-07,irvine,jaguar,19,17,R,0,23,Spun off
2002,10,British Grand Prix,silverstone,2002-07-07,frentzen,arrows,16,18,R,0,20,Engine
2002,10,British Grand Prix,silverstone,2002-07-07,salo,toyota,8,19,R,0,15,Drivetrain
2002,10,British Grand Prix,silverstone,2002-07-07,webber,minardi,20,20,R,0,9,Clutch
2002,10,British Grand Prix,silverstone,2002-07-07,mcnish,toyota,15,21,R,0,0,Clutch
2002,11,French Grand Prix,magny_cours,2002-07-21,michael_schumacher,ferrari,2,1,1,10,72,Finished
2002,11,French Grand Prix,magny_cours,2002-07-21,raikkonen,mclaren,4,2,2,6,72,Finished
2002,11,French Grand Prix,magny_cours,2002-07-21,coulthard,mclaren,6,3,3,4,72,Finished
2002,11,French Grand Prix,magny_cours,2002-07-21,montoya,williams,1,4,4,3,72,Finished
2002,11,French Grand Prix,magny_cours,2002-07-21,ralf_schumacher,williams,5,5,5,2,72,Finished
2002,11,French Grand Prix,magny_cours,2002-07-21,button,renault,7,6,6,1,71,+1 Lap
2002,11,French Grand Prix,magny_cours,2002-07-21,heidfeld,sauber,10,7,7,0,71,+1 Lap
2002,11,French Grand Prix,magny_cours,2002-07-21,webber,minardi,18,8,8,0,71,+1 Lap
2002,11,French Grand Prix,magny_cours,2002-07-21,rosa,jaguar,15,9,9,0,70,+2 Laps
2002,11,French Grand Prix,magny_cours,2002-07-21,yoong,minardi,19,10,10,0,68,+4 Laps
2002,11,French Grand Prix,magny_cours,2002-07-21,mcnish,toyota,17,11,11,0,65,Engine
2002,11,French Grand Prix,magny_cours,2002-07-21,irvine,jaguar,9,12,R,0,52,Rear wing
2002,11,French Grand Prix,magny_cours,2002-07-21,trulli,renault,8,13,R,0,49,Engine
2002,11,French Grand Prix,magny_cours,2002-07-21,massa,sauber,12,14,R,0,48,Mechanical
2002,11,French Grand Prix,magny_cours,2002-07-21,salo,toyota,16,15,R,0,48,Engine
2002,11,French Grand Prix,magny_cours,2002-07-21,villeneuve,bar,13,16,R,0,35,Engine
2002,11,French Grand Prix,magny_cours,2002-07-21,panis,bar,11,17,R,0,29,Accident
2002,11,French Grand Prix,magny_cours,2002-07-21,sato,jordan,14,18,R,0,23,Spun off
2002,11,French Grand Prix,magny_cours,2002-07-21,barrichello,ferrari,3,19,W,0,0,Ignition
2002,11,French Grand Prix,magny_cours,2002-07-21,fisichella,jordan,0,22,R,0,0,Injury
2002,12,German Grand Prix,hockenheimring,2002-07-28,michael_schumacher,ferrari,1,1,1,10,67,Finished
2002,12,German Grand Prix,hockenheimring,2002-07-28,montoya,williams,4,2,2,6,67,Finished
2002,12,German Grand Prix,hockenheimring,2002-07-28,ralf_schumacher,williams,2,3,3,4,67,Finished
2002,12,German Grand Prix,hockenheimring,2002-07-28,barrichello,ferrari,3,4,4,3,67,Finished
2002,12,German Grand Prix,hockenheimring,2002-07-28,coulthard,mclaren,9,5,5,2,66,+1 Lap
2002,12,German Grand Prix,hockenheimring,2002-07-28,heidfeld,sauber,10,6,6,1,66,+1 Lap
2002,12,German Grand Prix,hockenheimring,2002-07-28,massa,sauber,14,7,7,0,66,+1 Lap
2002,12,German Grand Prix,hockenheimring,2002-07-28,sato,jordan,12,8,8,0,66,+1 Lap
2002,12,German Grand Prix,hockenheimring,2002-07-28,salo,toyota,19,9,9,0,66,+1 Lap
2002,12,German Grand Prix,hockenheimring,2002-07-28,fisichella,jordan,6,10,R,0,59,Engine
2002,12,German Grand Prix,hockenheimring,2002-07-28,raikkonen,mclaren,5,11,R,0,59,Spun off
2002,12,German Grand Prix,hockenheimring,2002-07-28,irvine,jaguar,16,12,R,0,57,Brakes
2002,12,German Grand Prix,hockenheimring,2002-07-28,bernoldi,arrows,18,13,R,0,48,Engine
2002,12,German Grand Prix,hockenheimring,2002-07-28,panis,bar,7,14,R,0,39,Engine
2002,12,German Grand Prix,hockenheimring,2002-07-28,trulli,renault,8,15,R,0,36,Spun off
2002,12,German Grand Prix,hockenheimring,2002-07-28,villeneuve,bar,11,16,R,0,27,Gearbox
2002,12,German Grand Prix,hockenheimring,2002-07-28,button,renault,13,17,R,0,24,Engine
2002,12,German Grand Prix,hockenheimring,2002-07-28,mcnish,toyota,17,18,R,0,23,Engine
2002,12,German Grand Prix,hockenheimring,2002-07-28,webber,minardi,21,19,R,0,23,Hydraulics
2002,12,German Grand Prix,hockenheimring,2002-07-28,frentzen,arrows,15,20,R,0,18,Hydraulics
2002,12,German Grand Prix,hockenheimring,2002-07-28,rosa,jaguar,20,21,R,0,0,Transmission
2002,13,Hungarian Grand Prix,hungaroring,2002-08-18,barrichello,ferrari,1,1,1,10,77,Finished
2002,13,Hungarian Grand Prix,hungaroring,2002-08-18,michael_schumacher,ferrari,2,2,2,6,77,Finished
2002,13,Hungarian Grand Prix,hungaroring,2002-08-18,ralf_schumacher,williams,3,3,3,4,77,Finished
2002,13,Hungarian Grand Prix,hungaroring,2002-08-18,raikkonen,mclaren,11,4,4,3,77,Finished
2002,13,Hungarian Grand Prix,hungaroring,2002-08-18,coulthard,mclaren,10,5,5,2,77,Finished
2002,13,Hungarian Grand Prix,hungaroring,2002-08-18,fisichella,jordan,5,6,6,1,77,Finished
2002,13,Hungarian Grand Prix,hungaroring,2002-08-18,massa,sauber,7,7,7,0,77,Finished
2002,13,Hungarian Grand Prix,hungaroring,2002-08-18,trulli,renault,6,8,8,0,76,+1 Lap
2002,13,Hungarian Grand Prix,hungaroring,2002-08-18,heidfeld,sauber,8,9,9,0,76,+1 Lap
2002,13,Hungarian Grand Prix,hungaroring,2002-08-18,sato,jordan,14,10,10,0,76,+1 Lap
2002,13,Hungarian Grand Prix,hungaroring,2002-08-18,montoya,williams,4,11,11,0,76,+1 Lap
2002,13,Hungarian Grand Prix,hungaroring,2002-08-18,panis,bar,12,12,12,0,76,+1 Lap
